age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
42,management,married,unknown,no,342,yes,no,unknown,jun,156,5,-1,0,unknown,no
45,blue-collar,married,primary,no,816,yes,no,unknown,jun,80,3,-1,0,unknown,no
28,management,single,tertiary,no,6321,yes,no,unknown,jun,204,5,-1,0,unknown,no
54,self-employed,married,primary,no,277,yes,no,unknown,jun,360,3,-1,0,unknown,no
46,technician,divorced,secondary,no,-205,yes,no,unknown,jun,126,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,1492,yes,no,unknown,jun,267,10,-1,0,unknown,no
59,blue-collar,married,secondary,no,475,yes,yes,unknown,jun,290,1,-1,0,unknown,no
34,management,married,secondary,no,1105,yes,yes,unknown,jun,136,4,-1,0,unknown,no
36,blue-collar,married,secondary,no,63,yes,no,unknown,jun,56,8,-1,0,unknown,no
33,admin.,single,secondary,no,0,yes,no,unknown,jun,32,2,-1,0,unknown,no
32,blue-collar,married,primary,no,415,yes,no,unknown,jun,777,4,-1,0,unknown,yes
35,blue-collar,married,secondary,no,53,yes,no,unknown,jun,826,4,-1,0,unknown,no
45,services,married,secondary,no,-158,yes,no,unknown,jun,91,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,-711,yes,no,unknown,jun,198,1,-1,0,unknown,no
39,technician,single,tertiary,no,2617,yes,no,unknown,jun,164,2,-1,0,unknown,no
38,housemaid,single,secondary,no,113,yes,no,unknown,jun,98,4,-1,0,unknown,no
32,blue-collar,single,secondary,no,-691,yes,yes,unknown,jun,53,1,-1,0,unknown,no
42,technician,married,secondary,no,-887,no,no,unknown,jun,349,4,-1,0,unknown,no
30,blue-collar,married,secondary,no,194,yes,no,unknown,jun,178,1,-1,0,unknown,no
31,blue-collar,married,primary,no,2198,no,no,unknown,jun,532,2,-1,0,unknown,no
31,technician,single,secondary,no,1170,yes,no,unknown,jun,120,2,-1,0,unknown,no
41,blue-collar,married,primary,no,1905,yes,no,unknown,jun,164,4,-1,0,unknown,no
35,services,divorced,secondary,no,532,yes,no,unknown,jun,375,1,-1,0,unknown,no
40,blue-collar,married,primary,no,2635,yes,no,unknown,jun,20,21,-1,0,unknown,no
49,services,married,secondary,no,180,yes,yes,unknown,jun,392,3,-1,0,unknown,no
31,technician,single,secondary,no,4040,yes,no,unknown,jun,213,2,-1,0,unknown,no
32,blue-collar,married,primary,no,2,yes,no,unknown,jun,18,1,-1,0,unknown,no
58,technician,married,secondary,no,2073,no,no,unknown,jun,393,3,-1,0,unknown,no
32,blue-collar,divorced,secondary,no,0,yes,no,unknown,jun,746,2,-1,0,unknown,no
42,entrepreneur,married,secondary,no,-480,yes,yes,unknown,jun,351,6,-1,0,unknown,no
39,housemaid,married,secondary,no,4136,yes,no,unknown,jun,142,3,-1,0,unknown,no
36,blue-collar,married,secondary,yes,-2,no,no,unknown,jun,316,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,4,yes,yes,unknown,jun,229,8,-1,0,unknown,no
27,technician,single,secondary,no,1,yes,no,unknown,jun,261,8,-1,0,unknown,no
35,management,married,tertiary,no,2387,yes,yes,unknown,jun,289,2,-1,0,unknown,no
38,blue-collar,married,primary,no,1495,yes,no,unknown,jun,74,3,-1,0,unknown,no
31,admin.,single,tertiary,no,-218,yes,no,unknown,jun,227,15,-1,0,unknown,no
31,blue-collar,married,secondary,no,-617,yes,no,unknown,jun,115,2,-1,0,unknown,no
30,unemployed,single,secondary,no,500,yes,no,unknown,jun,178,2,-1,0,unknown,no
33,technician,married,tertiary,no,2364,yes,no,unknown,jun,154,2,-1,0,unknown,no
35,services,married,secondary,no,456,yes,yes,unknown,jun,100,4,-1,0,unknown,no
51,blue-collar,married,unknown,no,0,no,no,unknown,jun,61,7,-1,0,unknown,no
47,admin.,married,primary,no,68,yes,no,unknown,jun,754,2,-1,0,unknown,no
36,management,divorced,tertiary,no,5195,yes,no,unknown,jun,55,25,-1,0,unknown,no
34,blue-collar,married,primary,no,1090,yes,no,unknown,jun,130,2,-1,0,unknown,no
37,admin.,divorced,secondary,no,673,yes,no,unknown,jun,509,2,-1,0,unknown,no
40,entrepreneur,divorced,unknown,no,2418,yes,yes,unknown,jun,181,16,-1,0,unknown,no
33,admin.,divorced,primary,no,1416,yes,no,unknown,jun,239,4,-1,0,unknown,no
35,blue-collar,married,primary,no,828,no,no,unknown,jun,468,8,-1,0,unknown,no
58,retired,married,secondary,no,1604,yes,no,unknown,jun,358,3,-1,0,unknown,no
28,admin.,single,tertiary,no,1540,yes,no,unknown,jun,442,11,-1,0,unknown,no
36,management,married,tertiary,no,0,yes,no,unknown,jun,1576,3,-1,0,unknown,no
41,admin.,married,secondary,no,-18,yes,yes,unknown,jun,83,6,-1,0,unknown,no
41,admin.,divorced,secondary,no,-106,yes,no,unknown,jun,134,3,-1,0,unknown,no
43,management,divorced,tertiary,no,1,yes,yes,unknown,jun,28,8,-1,0,unknown,no
59,blue-collar,married,secondary,no,104,yes,no,unknown,jun,92,5,-1,0,unknown,no
43,management,married,unknown,no,498,yes,no,unknown,jun,73,5,-1,0,unknown,no
43,blue-collar,married,primary,no,7343,yes,no,unknown,jun,217,4,-1,0,unknown,no
50,blue-collar,married,primary,no,33,yes,no,unknown,jun,134,8,-1,0,unknown,no
58,admin.,married,secondary,no,3496,yes,no,unknown,jun,111,4,-1,0,unknown,no
39,blue-collar,married,primary,no,592,yes,no,unknown,jun,222,2,-1,0,unknown,no
55,unemployed,married,secondary,yes,1108,yes,yes,unknown,jun,75,4,-1,0,unknown,no
44,blue-collar,single,secondary,no,-292,yes,no,unknown,jun,179,7,-1,0,unknown,no
35,technician,single,secondary,no,1708,yes,no,unknown,jun,110,3,-1,0,unknown,no
48,blue-collar,married,primary,no,235,yes,no,unknown,jun,58,4,-1,0,unknown,no
37,blue-collar,married,unknown,no,-1050,yes,no,unknown,jun,548,2,-1,0,unknown,no
31,admin.,single,secondary,no,2398,yes,no,unknown,jun,16,13,-1,0,unknown,no
33,technician,single,tertiary,no,5234,no,no,unknown,jun,213,3,-1,0,unknown,no
37,blue-collar,married,secondary,no,954,yes,no,unknown,jun,402,9,-1,0,unknown,no
33,student,single,tertiary,no,3404,yes,no,unknown,jun,312,3,-1,0,unknown,no
23,blue-collar,single,secondary,no,27,yes,no,unknown,jun,280,2,-1,0,unknown,no
33,blue-collar,single,secondary,no,6285,yes,no,unknown,jun,689,3,-1,0,unknown,no
49,blue-collar,married,primary,no,355,yes,no,unknown,jun,253,7,-1,0,unknown,no
51,entrepreneur,married,secondary,no,0,yes,yes,unknown,jun,184,5,-1,0,unknown,no
43,blue-collar,married,secondary,no,4309,yes,no,unknown,jun,43,15,-1,0,unknown,no
49,management,divorced,tertiary,no,696,yes,no,unknown,jun,310,3,-1,0,unknown,no
39,services,divorced,secondary,no,-718,yes,no,unknown,jun,90,4,-1,0,unknown,no
38,blue-collar,married,primary,no,-854,yes,no,unknown,jun,194,4,-1,0,unknown,no
42,management,married,secondary,no,12282,yes,no,unknown,jun,984,4,-1,0,unknown,no
29,management,married,secondary,no,0,yes,no,unknown,jun,85,4,-1,0,unknown,no
31,blue-collar,single,secondary,yes,-575,yes,no,unknown,jun,153,9,-1,0,unknown,no
39,management,married,primary,no,13,no,no,unknown,jun,59,4,-1,0,unknown,no
42,admin.,married,secondary,no,6445,yes,no,unknown,jun,20,8,-1,0,unknown,no
40,unemployed,married,secondary,no,1960,yes,no,unknown,jun,605,6,-1,0,unknown,yes
42,blue-collar,married,secondary,no,130,no,no,unknown,jun,180,3,-1,0,unknown,no
52,technician,married,secondary,no,930,yes,no,unknown,jun,94,16,-1,0,unknown,no
28,blue-collar,single,secondary,no,5149,yes,no,unknown,jun,232,3,-1,0,unknown,no
29,blue-collar,single,secondary,no,260,yes,no,unknown,jun,707,14,-1,0,unknown,yes
44,management,divorced,tertiary,yes,-411,yes,no,unknown,jun,432,4,-1,0,unknown,yes
23,services,single,secondary,no,342,yes,no,unknown,jun,152,6,-1,0,unknown,no
35,management,married,tertiary,no,2529,yes,no,unknown,jun,104,7,-1,0,unknown,no
41,services,married,tertiary,no,412,yes,no,unknown,jun,154,5,-1,0,unknown,no
60,technician,divorced,secondary,no,11615,yes,no,unknown,jun,70,10,-1,0,unknown,no
37,admin.,divorced,secondary,no,-165,yes,no,unknown,jun,48,2,-1,0,unknown,no
36,management,single,tertiary,no,3139,no,no,unknown,jun,182,5,-1,0,unknown,no
31,technician,single,secondary,no,674,yes,yes,unknown,jun,150,3,-1,0,unknown,no
39,blue-collar,single,primary,no,-360,yes,no,unknown,jun,209,2,-1,0,unknown,no
46,services,married,primary,no,43,yes,no,unknown,jun,86,5,-1,0,unknown,no
30,entrepreneur,single,secondary,no,265,yes,yes,unknown,jun,67,10,-1,0,unknown,no
45,admin.,divorced,secondary,no,-121,yes,no,unknown,jun,197,5,-1,0,unknown,no
47,services,married,secondary,no,344,yes,no,unknown,jun,87,1,-1,0,unknown,no
54,admin.,single,secondary,no,2423,no,no,unknown,jun,75,4,-1,0,unknown,no
51,technician,married,secondary,no,1186,yes,no,unknown,jun,450,3,-1,0,unknown,no
31,admin.,married,secondary,no,7634,yes,yes,unknown,jun,216,1,-1,0,unknown,no
36,management,single,tertiary,no,0,yes,no,unknown,jun,174,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,-446,no,no,unknown,jun,180,1,-1,0,unknown,no
39,blue-collar,single,secondary,no,277,yes,no,unknown,jun,20,8,-1,0,unknown,no
38,blue-collar,married,secondary,no,648,yes,no,unknown,jun,179,1,-1,0,unknown,no
49,admin.,single,secondary,no,-1193,yes,yes,unknown,jun,73,1,-1,0,unknown,no
58,management,married,tertiary,no,107,yes,no,unknown,jun,55,1,-1,0,unknown,no
28,services,married,secondary,no,468,yes,yes,unknown,jun,222,1,-1,0,unknown,no
43,blue-collar,married,primary,no,-872,yes,yes,unknown,jun,267,1,-1,0,unknown,no
55,services,married,secondary,no,1695,yes,no,unknown,jun,69,2,-1,0,unknown,no
31,technician,married,secondary,no,-292,yes,yes,unknown,jun,186,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,196,yes,yes,unknown,jun,63,1,-1,0,unknown,no
35,technician,single,tertiary,no,914,no,no,unknown,jun,166,1,-1,0,unknown,no
41,admin.,single,secondary,no,734,yes,no,unknown,jun,332,3,-1,0,unknown,no
25,admin.,single,secondary,no,120,yes,no,unknown,jun,542,1,-1,0,unknown,no
37,management,married,tertiary,no,1125,yes,no,unknown,jun,301,1,-1,0,unknown,no
31,technician,single,tertiary,no,1166,yes,no,unknown,jun,207,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,13683,yes,no,unknown,jun,115,3,-1,0,unknown,no
32,services,married,secondary,yes,-790,yes,no,unknown,jun,159,1,-1,0,unknown,no
46,technician,married,secondary,no,231,yes,no,unknown,jun,117,1,-1,0,unknown,no
30,admin.,single,secondary,no,3809,yes,no,unknown,jun,159,4,-1,0,unknown,no
42,management,married,tertiary,no,255,yes,yes,unknown,jun,238,2,-1,0,unknown,no
33,services,married,secondary,no,34,yes,yes,unknown,jun,161,1,-1,0,unknown,no
32,technician,single,secondary,no,1279,yes,no,unknown,jun,1173,3,-1,0,unknown,yes
38,management,married,tertiary,yes,-562,yes,no,unknown,jun,206,1,-1,0,unknown,no
30,admin.,married,secondary,yes,-938,yes,no,unknown,jun,438,1,-1,0,unknown,no
29,technician,single,tertiary,no,2893,yes,no,unknown,jun,250,1,-1,0,unknown,no
43,blue-collar,married,primary,no,-120,yes,no,unknown,jun,46,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,-256,yes,no,unknown,jun,147,2,-1,0,unknown,no
30,unemployed,single,secondary,no,-306,yes,no,unknown,jun,275,1,-1,0,unknown,no
42,technician,single,unknown,no,344,yes,no,unknown,jun,26,7,-1,0,unknown,no
37,technician,divorced,secondary,no,1772,no,no,unknown,jun,202,1,-1,0,unknown,no
31,unemployed,married,secondary,no,86,yes,yes,unknown,jun,963,2,-1,0,unknown,yes
26,services,single,secondary,no,92,yes,no,unknown,jun,50,4,-1,0,unknown,no
25,blue-collar,single,secondary,no,2096,yes,no,unknown,jun,236,2,-1,0,unknown,no
51,management,married,tertiary,no,1355,yes,no,unknown,jun,272,1,-1,0,unknown,no
30,technician,married,secondary,no,418,yes,no,unknown,jun,112,1,-1,0,unknown,no
30,admin.,married,secondary,no,457,yes,no,unknown,jun,384,5,-1,0,unknown,no
28,admin.,single,secondary,no,1323,yes,no,unknown,jun,361,1,-1,0,unknown,no
27,management,single,tertiary,no,450,yes,no,unknown,jun,49,1,-1,0,unknown,no
26,admin.,single,secondary,no,317,yes,no,unknown,jun,953,1,-1,0,unknown,no
54,blue-collar,divorced,unknown,no,1545,yes,no,unknown,jun,148,2,-1,0,unknown,no
25,blue-collar,married,primary,yes,-589,yes,no,unknown,jun,233,1,-1,0,unknown,no
26,technician,single,secondary,no,3070,yes,no,unknown,jun,409,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,446,yes,no,unknown,jun,194,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,-475,yes,no,unknown,jun,538,2,-1,0,unknown,no
21,unemployed,married,secondary,no,2062,yes,no,unknown,jun,103,1,-1,0,unknown,no
25,admin.,single,tertiary,no,407,yes,no,unknown,jun,579,1,-1,0,unknown,no
44,services,married,secondary,no,646,yes,no,unknown,jun,183,4,-1,0,unknown,no
35,admin.,single,secondary,no,182,yes,no,unknown,jun,117,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,0,yes,yes,unknown,jun,210,1,-1,0,unknown,no
42,technician,married,secondary,no,-129,yes,no,unknown,jun,175,1,-1,0,unknown,no
29,technician,married,primary,no,1761,yes,no,unknown,jun,186,1,-1,0,unknown,no
30,services,married,secondary,no,227,no,yes,unknown,jun,23,1,-1,0,unknown,no
43,technician,married,secondary,no,463,no,no,unknown,jun,268,1,-1,0,unknown,no
54,management,single,tertiary,no,0,yes,no,unknown,jun,68,1,-1,0,unknown,no
41,blue-collar,single,secondary,no,948,yes,no,unknown,jun,157,1,-1,0,unknown,no
36,housemaid,married,primary,no,191,yes,no,unknown,jun,132,1,-1,0,unknown,no
42,blue-collar,married,primary,no,187,yes,no,unknown,jun,43,1,-1,0,unknown,no
42,services,married,secondary,no,3689,yes,no,unknown,jun,363,1,-1,0,unknown,no
36,technician,single,tertiary,no,743,yes,no,unknown,jun,517,1,-1,0,unknown,no
52,management,married,tertiary,no,575,no,no,unknown,jun,315,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,-605,yes,yes,unknown,jun,143,1,-1,0,unknown,no
39,unemployed,married,secondary,no,0,yes,no,unknown,jun,73,1,-1,0,unknown,no
49,blue-collar,married,primary,no,2068,yes,no,unknown,jun,45,1,-1,0,unknown,no
41,self-employed,married,secondary,no,2812,yes,no,unknown,jun,447,1,-1,0,unknown,no
48,technician,divorced,secondary,no,-154,no,no,unknown,jun,342,3,-1,0,unknown,no
50,management,married,tertiary,no,1854,yes,yes,unknown,jun,119,2,-1,0,unknown,no
44,admin.,divorced,secondary,no,776,yes,no,unknown,jun,150,1,-1,0,unknown,no
45,technician,married,secondary,no,4466,yes,no,unknown,jun,110,1,-1,0,unknown,no
49,management,divorced,tertiary,no,9326,yes,no,unknown,jun,166,1,-1,0,unknown,no
34,admin.,married,secondary,no,220,yes,no,unknown,jun,65,13,-1,0,unknown,no
46,blue-collar,married,primary,no,596,yes,no,unknown,jun,404,13,-1,0,unknown,no
38,technician,single,secondary,no,12926,yes,no,unknown,jun,280,1,-1,0,unknown,no
48,services,married,secondary,no,2877,yes,no,unknown,jun,157,1,-1,0,unknown,no
47,blue-collar,married,primary,no,-127,yes,no,unknown,jun,170,3,-1,0,unknown,no
58,retired,married,secondary,no,3909,yes,no,unknown,jun,80,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,784,yes,yes,unknown,jun,34,1,-1,0,unknown,no
38,management,married,tertiary,no,1221,yes,no,unknown,jun,258,1,-1,0,unknown,no
37,management,single,tertiary,no,1449,no,no,unknown,jun,291,1,-1,0,unknown,no
37,blue-collar,married,primary,no,1534,yes,no,unknown,jun,126,4,-1,0,unknown,no
37,self-employed,married,tertiary,no,1510,yes,no,unknown,jun,88,2,-1,0,unknown,no
40,self-employed,married,secondary,yes,-754,yes,yes,unknown,jun,941,3,-1,0,unknown,yes
23,services,married,secondary,no,1309,yes,no,unknown,jun,349,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,205,yes,no,unknown,jun,170,1,-1,0,unknown,no
43,entrepreneur,married,secondary,no,3862,yes,no,unknown,jun,102,1,-1,0,unknown,no
55,admin.,divorced,secondary,no,873,yes,yes,unknown,jun,131,1,-1,0,unknown,no
53,blue-collar,married,primary,no,358,yes,no,unknown,jun,384,1,-1,0,unknown,no
42,entrepreneur,married,secondary,no,2869,yes,no,unknown,jun,440,1,-1,0,unknown,no
48,management,divorced,tertiary,no,1669,yes,no,unknown,jun,143,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,13,no,no,unknown,jun,284,1,-1,0,unknown,no
45,retired,married,primary,no,0,no,no,unknown,jun,290,1,-1,0,unknown,no
28,entrepreneur,single,secondary,no,1734,yes,no,unknown,jun,161,3,-1,0,unknown,no
37,management,married,tertiary,no,0,yes,no,unknown,jun,247,13,-1,0,unknown,no
40,retired,single,secondary,no,1734,yes,no,unknown,jun,123,4,-1,0,unknown,no
44,blue-collar,married,secondary,no,3813,yes,no,unknown,jun,771,1,-1,0,unknown,no
44,technician,married,secondary,no,497,yes,no,unknown,jun,103,2,-1,0,unknown,no
38,services,married,secondary,no,823,yes,no,unknown,jun,132,5,-1,0,unknown,no
38,blue-collar,married,secondary,no,769,yes,no,unknown,jun,235,1,-1,0,unknown,no
43,entrepreneur,married,secondary,no,0,no,no,unknown,jun,1025,7,-1,0,unknown,yes
37,blue-collar,married,secondary,no,67,no,no,unknown,jun,45,2,-1,0,unknown,no
37,blue-collar,married,secondary,yes,-399,yes,yes,unknown,jun,21,3,-1,0,unknown,no
58,services,married,primary,no,943,yes,no,unknown,jun,243,3,-1,0,unknown,no
40,self-employed,married,primary,no,435,yes,yes,unknown,jun,131,5,-1,0,unknown,no
35,blue-collar,married,secondary,no,412,yes,no,unknown,jun,316,1,-1,0,unknown,no
26,management,single,tertiary,no,-630,yes,yes,unknown,jun,192,2,-1,0,unknown,no
34,blue-collar,single,unknown,no,6141,yes,no,unknown,jun,145,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,572,yes,no,unknown,jun,288,2,-1,0,unknown,no
37,blue-collar,married,primary,no,907,yes,no,unknown,jun,23,1,-1,0,unknown,no
24,blue-collar,married,secondary,no,1073,yes,no,unknown,jun,569,2,-1,0,unknown,no
33,services,married,secondary,no,334,yes,no,unknown,jun,23,1,-1,0,unknown,no
32,technician,single,secondary,no,471,yes,no,unknown,jun,379,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,16402,yes,no,unknown,jun,406,3,-1,0,unknown,no
48,services,divorced,secondary,no,4408,yes,no,unknown,jun,106,6,-1,0,unknown,no
57,retired,married,secondary,no,519,yes,no,unknown,jun,393,3,-1,0,unknown,no
39,unemployed,married,secondary,no,270,yes,no,unknown,jun,116,1,-1,0,unknown,no
31,blue-collar,married,primary,no,746,yes,yes,unknown,jun,25,1,-1,0,unknown,no
35,services,divorced,secondary,no,-269,yes,no,unknown,jun,118,2,-1,0,unknown,no
30,management,single,tertiary,no,218,no,no,unknown,jun,75,1,-1,0,unknown,no
32,management,single,tertiary,no,12686,yes,no,unknown,jun,54,1,-1,0,unknown,no
39,blue-collar,married,primary,no,572,yes,yes,unknown,jun,235,1,-1,0,unknown,no
38,technician,married,secondary,no,27,yes,no,unknown,jun,404,4,-1,0,unknown,no
37,services,married,secondary,no,0,yes,no,unknown,jun,126,1,-1,0,unknown,no
30,admin.,married,secondary,no,-366,yes,yes,unknown,jun,102,1,-1,0,unknown,no
35,management,single,tertiary,no,4788,yes,no,unknown,jun,227,1,-1,0,unknown,no
49,blue-collar,married,secondary,no,-581,yes,no,unknown,jun,123,5,-1,0,unknown,no
30,blue-collar,married,primary,no,346,yes,no,unknown,jun,135,1,-1,0,unknown,no
23,blue-collar,single,secondary,no,1311,yes,no,unknown,jun,100,3,-1,0,unknown,no
32,admin.,single,secondary,no,725,yes,no,unknown,jun,303,1,-1,0,unknown,no
27,management,single,secondary,no,178,yes,no,unknown,jun,732,2,-1,0,unknown,yes
30,management,single,tertiary,no,2186,yes,no,unknown,jun,366,1,-1,0,unknown,no
32,management,single,tertiary,no,974,yes,no,unknown,jun,228,1,-1,0,unknown,no
31,admin.,single,secondary,no,1588,yes,no,unknown,jun,14,1,-1,0,unknown,no
32,services,married,secondary,no,1464,yes,no,unknown,jun,193,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,931,yes,no,unknown,jun,409,1,-1,0,unknown,no
30,management,single,tertiary,no,149,yes,no,unknown,jun,220,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,11,no,no,unknown,jun,32,3,-1,0,unknown,no
37,technician,single,secondary,no,466,yes,no,unknown,jun,231,2,-1,0,unknown,no
30,management,single,tertiary,no,234,yes,no,unknown,jun,242,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,243,yes,no,unknown,jun,310,4,-1,0,unknown,no
32,management,divorced,secondary,no,-107,yes,no,unknown,jun,216,2,-1,0,unknown,no
